id,name,start_date
Q3407429,Promod,1975-01-01T00:00:00Z
Q670903,Fleuve noir,1949-01-01T00:00:00Z
Q324846,Eurofins Scientific SE,1987-01-01T00:00:00Z
Q1783759,Kookai,1983-01-01T00:00:00Z
Q107410923,Q107410923,
Q60477558,brasserie de l'Est,
Q3128481,Haut et Court,
Q1530519,Paluel Nuclear Power Plant,
Q686643,Cora,1969-01-01T00:00:00Z
Q699529,Moët & Chandon,1743-01-01T00:00:00Z
Q218765,SFR,1987-02-01T00:00:00Z
Q76798990,Librairie Entre Parenthèses,
Q109930522,Q109930522,
Q64596855,What's Up films,2008-01-01T00:00:00Z
Q923193,Les Échos,1908-01-01T00:00:00Z
Q3234111,Transport de l'agglomération grenobloise,1973-01-01T00:00:00Z
Q3047654,Éditions Anacaona,2009-01-01T00:00:00Z
Q913864,Mariage Frères,1854-01-01T00:00:00Z
Q17633849,Liv'Éditions,1994-01-01T00:00:00Z
Q28494040,O'Tacos,2010-01-01T00:00:00Z
Q541030,DPDgroup,1976-01-01T00:00:00Z
Q105946020,Au Pont 9,2017-01-01T00:00:00Z
Q3237841,Q3237841,1944-01-01T00:00:00Z
Q377869,Société de Transports de l'Agglomération Stéphanoise,2000-01-01T00:00:00Z
Q52636424,Centre d'Études Médievales Auxerre,
Q3119538,Krys,2010-01-01T00:00:00Z
Q3488561,Société nouvelle de distribution,2003-01-01T00:00:00Z
Q2142289,Jarring Effects,1998-01-01T00:00:00Z
Q112181654,Q112181654,
Q3202496,L'Atalante,
Q3550616,Technical Union for the Automobile Motorcycle and Cycle Industries,2001-08-24T00:00:00Z
Q102426593,Librairie-papeterie Gérard,
Q1806967,Ruinart,1729-01-01T00:00:00Z
Q6720697,Ma Bourgogne,
Q154037,TotalEnergies,1924-03-28T00:00:00Z
Q3060494,Q3060494,1936-01-01T00:00:00Z
Q52058789,Third Éditions,2015-01-01T00:00:00Z
Q101409168,Q101409168,
Q106189122,Mr. Nutz Studio,
Q2302586,Aix-Marseille University,2012-01-01T00:00:00Z
Q90155293,Carrefour France,
Q3186849,Le Journal de la Côtière,1995-01-01T00:00:00Z
Q3146289,Hôtel du Louvre,1855-01-01T00:00:00Z
Q107195220,LORIMA,
Q97367251,Q97367251,2004-01-01T00:00:00Z
Q1172038,Dassault Systèmes,1981-01-01T00:00:00Z
Q1739363,Blayais Nuclear Power Plant,
Q98374149,Baillardran,
Q1345059,Rémy Cointreau,1990-01-01T00:00:00Z
Q3118641,Gründ,1894-01-01T00:00:00Z
Q112194354,Crazy Lobster,2019-08-01T00:00:00Z
Q3136174,Hippopotamus,1968-01-01T00:00:00Z
Q106045509,Q106045509,2006-01-01T00:00:00Z
Q3352745,Scaleway,2000-01-01T00:00:00Z
Q907487,Laboratoires Servier,1954-01-01T00:00:00Z
Q52229259,Q52229259,
Q23679680,First Éditions,
Q56316472,Back market,
Q3117467,Lapeyre,1951-01-01T00:00:00Z
Q100991013,Deepnight Games,2020-06-08T00:00:00Z
Q2619680,Éditions Desclée de Brouwer,1877-01-01T00:00:00Z
Q107174688,Hybrid Propulsion for Space,2019-05-29T00:00:00Z
Q99446434,Incubateur HEC Paris,2007-01-01T00:00:00Z
Q104202487,Le Clos Heurtebise,
Q50376996,Éditions Lajouanie,2013-01-01T00:00:00Z
Q109355570,Ployez-Jacquemart,1930-01-01T00:00:00Z
Q274591,Électricité de France,1946-01-01T00:00:00Z
Q56260362,No Quarter Prod,2014-01-01T00:00:00Z
Q3211144,La Nouvelle République du Centre-Ouest,1944-01-01T00:00:00Z
Q3485094,Sinéquanone,1973-01-01T00:00:00Z
Q62055659,Actual group,
Q1147912,Les Deux Magots,1891-01-01T00:00:00Z
Q696061,Amadeus IT Group,1987-06-17T00:00:00Z
Q3080726,France Loisirs,1970-01-01T00:00:00Z
Q24935468,HomeExchange,2011-05-04T00:00:00Z
Q2877455,BRED People's Bank,
Q2939519,Carlotta Films,
Q2925773,Brittany Ferries,1972-01-01T00:00:00Z
Q97797514,Omake Books,2011-01-01T00:00:00Z
Q114841045,Q114841045,2009-01-05T00:00:00Z
Q110486320,Follow,2016-01-01T00:00:00Z
Q2412906,TF1 Group,1987-01-01T00:00:00Z
Q1933558,University Toulouse - Jean Jaurès,1970-01-01T00:00:00Z
Q60984538,Boko Loco,
Q2869596,Worldline,1990-06-25T00:00:00Z
Q3313834,Milady,
Q273835,Éditions Larousse,1852-01-01T00:00:00Z
Q339237,Air Tahiti Nui,1996-01-01T00:00:00Z
Q2843884,Amorino,2002-01-01T00:00:00Z
Q642627,Crédit Mutuel,1882-02-27T00:00:00Z
Q3260938,National Forests Office,1964-12-23T00:00:00Z
Q2966828,Chronodrive,2004-01-01T00:00:00Z
Q79780651,intactile DESIGN,
Q678095,Paris Match,1949-01-01T00:00:00Z
Q68090802,Association française d'études chinoises,1980-01-01T00:00:00Z
Q3226097,Le Pèlerin,1873-07-12T00:00:00Z
Q16984744,Boisselot & Fils,1830-01-01T00:00:00Z
Q30524780,Aman Le Melezin,1992-01-01T00:00:00Z
Q111503897,Bertie's CupCakery,
Q1850424,Microids,1985-01-01T00:00:00Z
Q330899,Tignes,
Q101768284,Liberty Gym,
Q110641396,MANE,1871-01-01T00:00:00Z
Q109921050,Marché Saint-Pierre,
Q65507656,Violette and Co,2004-02-01T00:00:00Z
Q19814222,MK2,1969-01-01T00:00:00Z
Q3204640,L'Orange Bleue,1996-01-01T00:00:00Z
Q106731141,Biopath,
Q3307467,Metropolitan Filmexport,1978-01-01T00:00:00Z
Q504917,Framatome,1990-01-01T00:00:00Z
Q696634,Chamrousse,1989-02-17T00:00:00Z
Q62391701,Générale d'Optique,
Q2869599,Atos Consulting,2002-01-01T00:00:00Z
Q3347591,OL Groupe,1999-01-01T00:00:00Z
Q65948790,Au Cadet de Gascogne,
Q46630940,Crêperie Le Bouchon Breton,2014-11-15T00:00:00Z
Q101434039,Q101434039,1995-01-01T00:00:00Z
Q309031,Lacoste,1933-01-01T00:00:00Z
Q17354096,C.Vélo,2013-06-26T00:00:00Z
Q2984582,Columbus Café & Co.,1994-01-01T00:00:00Z
Q50318955,Q50318955,
Q43125404,Q43125404,
Q106673518,Nomino Éducation,2009-01-01T00:00:00Z
Q60332333,Le Selam,
Q104195282,La Compagnie des Petits,
Q101833802,Lofi Girl,2015-01-01T00:00:00Z
Q3345023,Nouveau Casino,
Q52150831,Q52150831,
Q568183,OVHcloud,1999-11-02T00:00:00Z
Q96083239,Le Saint Sauveur,
Q61989487,Game Atelier,
Q109353160,Librairie L'instant,2017-07-12T00:00:00Z
Q55595435,Q55595435,1982-01-01T00:00:00Z
Q3359074,Oxybul éveil et jeux,1989-01-01T00:00:00Z
Q26257922,Majestic Hôtel-Spa,2010-01-01T00:00:00Z
Q806950,Bank of France,1800-01-18T00:00:00Z
Q101407017,Serge Blanco,1992-01-01T00:00:00Z
Q2887693,Bastide Le Confort Médical,1976-01-01T00:00:00Z
Q962489,Rexel,1967-01-01T00:00:00Z
Q3566342,Warner Music France,1971-01-01T00:00:00Z
Q3485432,OpenClassrooms,1999-11-10T00:00:00Z
Q716404,CFAO,1852-01-01T00:00:00Z
Q22921224,Pâtisserie Stohrer,1730-01-01T00:00:00Z
Q108403242,Maxi Zoo,
Q2925606,Brioche dorée,1976-01-01T00:00:00Z
Q99372764,Lela Presse,
Q95690330,Orange F,
Q114054681,UpcyLink,2017-12-19T00:00:00Z
Q64540901,Ivalua,
Q2904021,bioMérieux,1963-01-01T00:00:00Z
Q111994634,Tin Can Studio,2019-01-01T00:00:00Z
Q5427604,FABERNOVEL,2003-01-01T00:00:00Z
Q28042940,Orchestra,1995-01-01T00:00:00Z
Q56666057,Label 6&7,2016-04-01T00:00:00Z
Q3145649,Hôtel Raphael,1925-01-01T00:00:00Z
Q3339382,NiL Éditions,1993-01-01T00:00:00Z
Q3001845,Covéa,2003-01-01T00:00:00Z
Q79615313,Van der Valk Hotel Le Catalogne,
Q511952,Politis,1988-01-01T00:00:00Z
Q3382507,PicWicToys,1977-01-01T00:00:00Z
Q3086918,Boiron,1967-01-01T00:00:00Z
Q3091095,Fusalp,1952-01-01T00:00:00Z
Q555861,Le Creuset,1925-01-01T00:00:00Z
Q3152376,Institut National d'Histoire de l'Art,2001-01-01T00:00:00Z
Q3222470,Le Duc des Lombards,1984-01-01T00:00:00Z
Q52992386,Warner Bros. France,
Q2439098,Darty France,1954-11-15T00:00:00Z
Q1544011,Pathé,1896-09-28T00:00:00Z
Q2308012,Bugatti Automobiles,1909-01-01T00:00:00Z
Q30273606,Institut Georges Lopez,2000-01-01T00:00:00Z
Q104744254,Avril,2012-01-01T00:00:00Z
Q28496959,Joon Airlines,2017-01-01T00:00:00Z
Q2975695,Class'Croute,1987-01-01T00:00:00Z
Q112942082,Q112942082,2019-09-30T00:00:00Z
Q3226748,Le Républicain Lorrain,1919-06-19T00:00:00Z
Q85668419,MonkeyMoon,
Q110896280,The Arcade Crew,2018-01-01T00:00:00Z
Q3577887,ELFE École de langue française,1984-01-01T00:00:00Z
Q80955776,Maison de la Literie,1980-01-01T00:00:00Z
Q21427779,Petrossian,1920-01-01T00:00:00Z
Q3300085,Mauboussin,1827-01-01T00:00:00Z
Q7439439,Sculpteo,2009-01-01T00:00:00Z
Q1076645,Club Med,1950-01-01T00:00:00Z
Q645498,Lyxor Asset Management,1998-01-01T00:00:00Z
Q1475312,Vinci,1899-01-01T00:00:00Z
Q19704710,Ketchapp,2014-01-01T00:00:00Z
Q20736197,Click and Boat,2013-01-01T00:00:00Z
Q19951610,ArianeGroup,2015-01-01T00:00:00Z
Q102123075,Q102123075,2018-01-01T00:00:00Z
Q3001304,Q3001304,1944-01-01T00:00:00Z
Q108832737,Le Chalet des Îles,
Q109045230,Q109045230,2008-01-01T00:00:00Z
Q26878339,Bangumi,2011-06-15T00:00:00Z
Q101603846,Signorizza,
Q104600544,Yogurt Factory,
Q1414722,Les Menuires,
Q3099717,Gaz Électricité de Grenoble,1903-01-01T00:00:00Z
Q30256542,IQVIA Operations France,
Q12461,Le Monde,1944-12-18T00:00:00Z
Q837049,Pernod Ricard,1975-01-01T00:00:00Z
Q3488995,Soitec,1992-01-01T00:00:00Z
Q110983522,Passés composés,2019-03-01T00:00:00Z
Q3579486,Q3579486,
Q75839646,PSA Automobiles,1954-01-01T00:00:00Z
Q2825004,Q2825004,1979-01-01T00:00:00Z
Q30301405,Hilton Strasbourg,
Q2507506,Eugen Systems,2000-01-01T00:00:00Z
Q1799045,La Provence,1997-01-01T00:00:00Z
Q96633950,R&G Productions,1997-11-01T00:00:00Z
Q1503157,Shakespeare and Company,1951-01-01T00:00:00Z
Q106020471,First Sushi and Wok,2018-01-01T00:00:00Z
Q3306372,Mercialys,2005-01-01T00:00:00Z
Q52871592,Midi Minuit Confluence,
Q1121170,Compagnie Nationale du Rhône,1933-05-27T00:00:00Z
Q104059755,C&F éditions,2003-05-21T00:00:00Z
Q741445,Covivio,1998-01-01T00:00:00Z
Q112055586,Odette Paris,
Q259283,Megève,
Q107907866,Blast,2021-01-15T00:00:00Z
Q541134,Conforama,1967-01-01T00:00:00Z
Q105423608,Q105423608,
Q52197999,Plume de carotte,
Q19370762,Pensoft Publishers,1992-01-01T00:00:00Z
Q407054,Air Corsica,1989-01-01T00:00:00Z
Q406779,Air Antilles,2002-01-01T00:00:00Z
Q389882,Le Grand-Bornand,
Q3551303,Universcience,2009-12-01T00:00:00Z
Q50380403,La Perle Sushi,2015-01-01T00:00:00Z
Q109044454,Q109044454,
Q52150641,Parigramme,
Q3257795,Loding,1998-01-01T00:00:00Z
Q3208426,La Découverte,1983-01-01T00:00:00Z
Q28941199,Q28941199,2006-01-01T00:00:00Z
Q106856568,Q106856568,
Q3527884,Théâtre National de Bretagne,1990-01-01T00:00:00Z
Q27882915,École normale supérieure Editions,
Q101278163,Q101278163,2012-01-01T00:00:00Z
Q110538351,Béraudy & Vaure,
Q105372529,Jonak,1964-01-01T00:00:00Z
Q775931,Exalead,2000-01-01T00:00:00Z
Q24929449,Grand Hôtel du Palais Royal,
Q69524326,Niryo,2016-09-01T00:00:00Z
Q2928464,Burgundy Paris,2010-01-01T00:00:00Z
Q102113706,Q102113706,2011-05-01T00:00:00Z
Q105295083,Village de Corail,
Q3336695,Nathan,
Q16683226,Weldom,1983-01-01T00:00:00Z
Q2075129,Focal-JMLab,1979-01-01T00:00:00Z
Q113645856,Q113645856,1911-01-01T00:00:00Z
Q104153878,Poule ou Coq?,
Q3032594,DixieFrog,1986-01-01T00:00:00Z
Q889624,Leroy Merlin,1929-01-01T00:00:00Z
Q112748922,Q112748922,1901-01-01T00:00:00Z
Q112580961,Tiama,
Q1043104,Charlie Hebdo,1970-01-01T00:00:00Z
Q2467627,Free,1999-01-01T00:00:00Z
Q52162390,FYP Editions,
Q101559741,Biogroup,1998-01-01T00:00:00Z
Q661056,University of Poitiers,1431-01-01T00:00:00Z
Q1632461,Veolia,1853-01-01T00:00:00Z
Q2899930,Besson Chaussures,1982-01-01T00:00:00Z
Q105857776,Auchan Supermarché,2005-01-01T00:00:00Z
Q60581472,Carrosserie des Bottes,
Q115180413,Au Vieux Paris d'Arcole,
Q63870314,Théâtre Toursky,
Q3197950,Klépierre,1990-01-01T00:00:00Z
Q97167360,Hotel Parc Beaumont MGallery Collection,
Q3319592,Librairie Mollat,1886-01-01T00:00:00Z
Q109927014,librairie Vignes,
Q111844063,Q111844063,2016-02-01T00:00:00Z
Q2870536,Aubade,1958-01-01T00:00:00Z
Q109651011,Q109651011,
Q3232643,Les Films de l'Arlequin,1991-01-01T00:00:00Z
Q779722,Crédit Lyonnais,1863-01-01T00:00:00Z
Q48748404,Hôtel Château Frontenac,
Q98967977,Bistro Régent,
Q3489306,Soleil Productions,1989-01-01T00:00:00Z
Q3480514,SAVAC,1908-01-01T00:00:00Z
Q106998017,Kresk group,
Q84254070,Le Faham,
Q692768,Hôtel de Crillon,1758-01-01T00:00:00Z
Q101830610,Bleu Libellule,
Q381431,Les Dernières Nouvelles d'Alsace,1877-01-01T00:00:00Z
Q3006209,Credit du Nord,1848-01-01T00:00:00Z
Q68678969,BFM Lyon,2019-09-03T00:00:00Z
Q3144358,Éléphant Bleu,1973-01-01T00:00:00Z
Q17305044,Le Café Marly,
Q65947847,La Balle au Bond,
Q26722834,France Info,
Q2375812,Nord Éclair,1944-01-01T00:00:00Z
Q2870250,Au Diable Vauvert,2000-01-01T00:00:00Z
Q109322522,Hôtel Westminster,
Q102170851,Le Gaulois,
Q61958682,Sun Sep,2019-02-25T00:00:00Z
Q62739250,Planet Sushi,
Q109293311,Auberge de Jeunesse HI Paris Yves Robert,
Q2945047,Cavilam,1964-01-01T00:00:00Z
Q107394262,AMI,2011-01-01T00:00:00Z
Q105395978,Easycash,
Q3007475,Culturespaces,1991-01-01T00:00:00Z
Q103842633,Q103842633,
Q2392255,Teleperformance SE,1978-01-01T00:00:00Z
Q28134147,Loft design by,1989-01-01T00:00:00Z
Q12350703,KoToPo,1999-01-01T00:00:00Z
Q2940187,Carrefour City,1999-01-01T00:00:00Z
Q217599,Carrefour,1959-11-30T00:00:00Z
Q93090957,SNCF Voyageurs,2020-01-01T00:00:00Z
Q106634481,Q106634481,2010-01-01T00:00:00Z
Q104214363,Ba&sh,2003-01-01T00:00:00Z
Q3392522,Plon,1852-01-01T00:00:00Z
Q917717,Imerys,1880-01-01T00:00:00Z
Q107642922,SPORT Protect,
Q590548,Société française de photographie,1854-11-15T00:00:00Z
Q110655754,La Confiserie Bressaude,1994-01-01T00:00:00Z
Q25377386,Presses Universitaires de la Méditerranée,2007-01-01T00:00:00Z
Q3302434,Maxilivres,1981-01-01T00:00:00Z
Q104600156,La Boutique du Coiffeur,1988-01-01T00:00:00Z
Q3228821,Q3228821,2003-01-01T00:00:00Z
Q573356,Mavic,1889-01-01T00:00:00Z
Q7306647,Reed Exhibitions,1968-01-01T00:00:00Z
Q3500156,Stratégies,1971-01-01T00:00:00Z
Q1497417,Gecina,1959-01-01T00:00:00Z
Q3579555,Q3579555,1990-01-01T00:00:00Z
Q3123008,Genopole,1998-01-01T00:00:00Z
Q113303584,Q113303584,1984-01-01T00:00:00Z
Q108443496,Q108443496,
Q757689,Atos SE,2000-01-01T00:00:00Z
Q2990068,Compagnie des Transports Strasbourgeois,1877-01-01T00:00:00Z
Q109349331,La Régulière,2016-09-01T00:00:00Z
Q3227888,Q3227888,1970-01-01T00:00:00Z
Q444172,Bolloré,1822-01-01T00:00:00Z
Q212599,Accor,1967-01-01T00:00:00Z
Q16993447,Avadel Pharmaceuticals,1990-01-01T00:00:00Z
Q1138556,La Fémis,1986-01-01T00:00:00Z
Q16638812,Q16638812,1831-01-01T00:00:00Z
Q309867,Arianespace,1980-03-26T00:00:00Z
Q3331028,MAAF,1950-01-01T00:00:00Z
Q30737505,Q30737505,
Q60618445,GFX47,
Q112041321,Antiq Records,
Q2992084,Hilton Paris Opera,1889-01-01T00:00:00Z
Q3527463,Q3527463,
Q3079972,Fouquet's,1899-01-01T00:00:00Z
Q3528315,Tigersushi Records,2000-01-01T00:00:00Z
Q2829511,Alain Afflelou,1972-03-03T00:00:00Z
Q113232090,Q113232090,2019-01-01T00:00:00Z
Q3128309,Hatier,1880-01-01T00:00:00Z
Q8674,CitéCréation,1983-01-01T00:00:00Z
Q105096661,Du Conseil à l'assiette,
Q52154542,Lancaster,1990-01-01T00:00:00Z
Q1780019,Piper-Heidsieck,1785-01-01T00:00:00Z
Q3560575,Virbac,1968-01-01T00:00:00Z
Q55985580,Hotel Château les Merles,
Q64997939,Q64997939,1969-01-01T00:00:00Z
Q56309501,Saint-Ouen Flea Market,1885-01-01T00:00:00Z
Q191485,Louis Vuitton,1854-01-01T00:00:00Z
Q294520,Alten,1988-01-01T00:00:00Z
Q3098278,SNCF Gares & Connexions,2009-04-07T00:00:00Z
Q3491321,Sorégies,2004-01-01T00:00:00Z
Q3204568,L'Opéra Restaurant,2011-01-01T00:00:00Z
Q292228,AG2R La Mondiale,2008-01-01T00:00:00Z
Q3570471,XXI,2008-01-01T00:00:00Z
Q2925147,Bricomarché,1979-01-01T00:00:00Z
Q1503559,Photo,1967-01-01T00:00:00Z
Q3236510,Les Écrans de Paris,1994-01-01T00:00:00Z
Q16682075,University of the French Antilles,2015-01-01T00:00:00Z
Q60371723,Focaccia,
Q2907190,Blue Margouillat,
Q78217080,Le Mekong,
Q3091303,Futuropolis,
Q64711645,Roxy Brasserie Lounge,2019-06-14T00:00:00Z
Q58038886,Bobbypills,
Q3211277,La Nuée Bleue,1920-01-01T00:00:00Z
Q71581863,Big Bad Wolf,
Q113045212,Théâtre de la Madeleine,1924-01-01T00:00:00Z
Q3579517,Stock,1896-01-01T00:00:00Z
Q3579600,Éditions de l'Olivier,1991-01-01T00:00:00Z
Q858121,Le Monde diplomatique,1954-05-01T00:00:00Z
Q2947983,Challenges,1982-01-01T00:00:00Z
Q56027832,Le Mot de la faim,
Q113460070,Q113460070,
Q385366,Corsair International,1981-01-01T00:00:00Z
Q3073626,Fleurus,
Q112913569,Q112913569,2004-10-25T00:00:00Z
Q160054,AXA,1817-01-01T00:00:00Z
Q78348064,Le Pailleron,
Q2921695,Boulanger,1954-01-01T00:00:00Z
Q61942221,Messob,
Q58487312,Editions Goutte d'Or,2016-09-01T00:00:00Z
Q100772936,Q100772936,2010-02-03T00:00:00Z
Q2931982,Institut CSA,1983-01-01T00:00:00Z
Q111296707,Mafate Hélicoptères,
Q110953210,Curiosa Films,2015-08-27T00:00:00Z
Q110925766,Blagbuster Production,2009-01-01T00:00:00Z
Q109355340,Librairie Dalloz,1984-08-01T00:00:00Z
Q16682137,Usbek & Rica,2010-01-01T00:00:00Z
Q3485326,Sisley,1972-01-01T00:00:00Z
Q106073793,Studio Pango,2012-01-01T00:00:00Z
Q3518328,Tereos,1999-01-01T00:00:00Z
Q3550616,Technical Union for the Automobile Motorcycle and Cycle Industries,1924-01-01T00:00:00Z
Q3568117,Wild Side Films,2002-01-01T00:00:00Z
Q3210606,La Martinière Groupe,1994-01-01T00:00:00Z
Q114361906,TIME MACHINE,2020-03-02T00:00:00Z
Q47088340,Fnac Darty,2016-07-18T00:00:00Z
Q113531639,Odéon-Théâtre de l'Europe,1782-04-09T00:00:00Z
Q108803331,La Machine du Moulin Rouge,2010-01-01T00:00:00Z
Q2661290,University of Limoges,1968-10-01T00:00:00Z
Q1540740,La Redoute,1837-01-01T00:00:00Z
Q3317964,Modulauto,2006-07-30T00:00:00Z
Q665810,Société de transports en commun de Limoges Métropole,1985-01-01T00:00:00Z
Q15813203,Spiders,2008-01-01T00:00:00Z
Q97960959,Domaine des Lacs,
Q60193444,Crêperie du Port-Galland,
Q1949939,Bollinger,1829-01-01T00:00:00Z
Q106309388,l'Oiseau sur sa branche,1865-01-01T00:00:00Z
Q108509670,Q108509670,
Q50411462,Jean 2 (Montsoreau),2017-01-01T00:00:00Z
Q3213561,La Vie,1945-01-01T00:00:00Z
Q55964647,L'Ours et la Prose,2006-01-01T00:00:00Z
Q97654400,Air Studio Paris,
Q3020233,De Particulier à Particulier,1975-01-01T00:00:00Z
Q3064670,Faits et Documents,1996-03-15T00:00:00Z
Q3527843,Marionnettes du Champ de Mars,1902-01-01T00:00:00Z
Q966971,Castorama,1969-06-13T00:00:00Z
Q1375196,EuropaCorp,2000-09-01T00:00:00Z
Q96279170,Q96279170,1922-02-01T00:00:00Z
Q104637509,Le Petit Cambodge,
Q3063398,Fram,1949-01-01T00:00:00Z
Q3200558,Q3200558,2005-01-01T00:00:00Z
Q60846477,La Felicità,2018-01-01T00:00:00Z
Q3562290,Q3562290,1892-01-01T00:00:00Z
Q2401562,Perrier-Jouët,1811-01-01T00:00:00Z
Q1365773,Technicolor SA,1893-02-27T00:00:00Z
Q47494213,L'Ouest Express Villefranche,2014-01-06T00:00:00Z
Q57831015,Q57831015,
Q2910597,Boralex,1990-01-01T00:00:00Z
Q102351191,Fitness Park,
Q110514241,MYM,
Q3329701,Museum of Brittany,
Q51621503,Purple Money,
Q111390921,Hotel du Collectionneur,
Q3406142,Pro&Cie,1981-01-01T00:00:00Z
Q944655,Buffalo Grill,1980-01-01T00:00:00Z
Q52554262,Q52554262,
Q3579243,Belfond,1963-01-01T00:00:00Z
Q3388349,Pika Édition,2000-01-01T00:00:00Z
Q111546,Ipsen,1929-01-01T00:00:00Z
Q759210,Givenchy,1952-01-01T00:00:00Z
Q109606731,Mon Petit Placement,2017-01-01T00:00:00Z
Q60849018,Les Déménageurs bretons,1961-01-01T00:00:00Z
Q30737517,Molotov TV,2016-07-11T00:00:00Z
Q104649900,Les Fournils de France,
Q3040039,Drouant,1880-01-01T00:00:00Z
Q3569499,Withings,2008-01-01T00:00:00Z
Q105564314,Hôtel du Nord,1912-01-01T00:00:00Z
Q3186870,Le Journal du Bugey,2001-01-01T00:00:00Z
Q64976139,Q64976139,2003-03-04T00:00:00Z
Q108169831,Binogure Studio,2018-01-01T00:00:00Z
Q1880676,L'Occitane en Provence,1976-01-01T00:00:00Z
Q913462,Gaumont Film Company,1895-01-01T00:00:00Z
Q3410471,Q3410471,
Q105946020,Au Pont 9,1996-01-01T00:00:00Z
Q3303409,Q3303409,1936-01-01T00:00:00Z
Q1050918,Evian,1829-01-01T00:00:00Z
Q66413107,Bam Balam Records,1982-01-01T00:00:00Z
Q875294,IDEMIA,1982-01-01T00:00:00Z
Q115099828,Restaurant Place Bernard,
Q3207961,La Croissanterie,1977-01-01T00:00:00Z
Q61234058,Accenture France,
Q55221138,Carrefour Bio,
Q104151448,Finistère Mer Vent,
Q2881792,Bamboo Édition,1997-01-01T00:00:00Z
Q98430180,Draw Me A Pixel,2017-06-29T00:00:00Z
Q1441258,Closerie des Lilas,1847-01-01T00:00:00Z
Q113336394,Cervin EnR,2006-01-30T00:00:00Z
Q3454763,Réforme,1945-01-01T00:00:00Z
Q106178442,Exotec,2015-07-15T00:00:00Z
Q109380918,Champagne Forget-Brimont,2001-07-01T00:00:00Z
Q111766785,Q111766785,
Q2696565,Butagaz,1931-01-01T00:00:00Z
Q3408522,Proxi,
Q54671176,Boulangerie Metay,
Q731488,Houbigant,1775-01-01T00:00:00Z
Q87071060,RED ƎYE,2008-03-04T00:00:00Z
Q101407824,Golf Plus,1982-01-01T00:00:00Z
Q111390925,Renaissance Paris Arc de Triomphe Hotel,
Q57313774,ADA,1984-01-01T00:00:00Z
Q806941,BPCE,2009-01-01T00:00:00Z
Q2081375,Petzl,1968-01-01T00:00:00Z
Q64512796,Flixbus France,
Q2408086,Compagnie de transport de la région lorientaise,1975-01-01T00:00:00Z
Q98958249,H. Samuelian bookstore,1930-08-01T00:00:00Z
Q3347694,Orpea SA,1989-01-01T00:00:00Z
Q3567900,Q3567900,2009-01-01T00:00:00Z
Q1799197,La Tribune,1985-01-01T00:00:00Z
Q3028099,Dimitile Hotel,
Q104093750,Primonial,1989-01-01T00:00:00Z
Q89426043,Q89426043,2013-01-01T00:00:00Z
Q106873451,Q106873451,
Q96473171,Q96473171,
Q2975619,Clarins,1954-01-01T00:00:00Z
Q770596,L'Express,1953-05-16T00:00:00Z
Q3162276,Jardiland,1973-01-01T00:00:00Z
Q63466877,Godart + Roussel,
Q2864808,Artcurial,1974-02-27T00:00:00Z
Q99839449,Monstrograph,
Q3342404,No Format!,2004-01-01T00:00:00Z
Q3225161,Le Palais des Thés,1986-01-01T00:00:00Z
Q3334188,NAF NAF,1973-01-01T00:00:00Z
Q504917,Framatome,2001-01-01T00:00:00Z
Q751293,Café Procope,1686-01-01T00:00:00Z
Q101271731,Q101271731,
Q3477761,Q3477761,1985-01-01T00:00:00Z
Q3007154,Cultura,1998-01-01T00:00:00Z
Q31192079,La Churascaïa,1965-01-01T00:00:00Z
Q64829506,Opal Games,
Q108900653,La Crémaillère 1900,
Q106686848,Unibio,2002-01-01T00:00:00Z
Q1120762,Vélib' Métropole,
Q3196283,Ki-oon,2003-01-01T00:00:00Z
Q40015082,EMCC,
Q55597561,LISEA,2010-10-01T00:00:00Z
Q10467077,Data Airlines,2006-01-01T00:00:00Z
Q3552578,Malvési,1958-01-01T00:00:00Z
Q794563,Groupe ADP,1945-10-24T00:00:00Z
Q2663746,Canal+ Group,1983-01-01T00:00:00Z
Q3211063,La Nef,1986-12-30T00:00:00Z
Q2720988,Netto,2001-01-01T00:00:00Z
Q2181426,Leader Price,1989-01-01T00:00:00Z
Q56194953,Q56194953,2016-04-01T00:00:00Z
Q58915053,Audiotrauma Records,2002-01-01T00:00:00Z
Q2931406,Circuit Georges-Raymond,1974-01-01T00:00:00Z
Q3331021,Mutuelle assurance des commerçants et industriels de France et des cadres et des salariés de l'industrie et du commerce,1960-01-01T00:00:00Z
Q3094686,Galeries Lafayette,1894-01-01T00:00:00Z
Q104600294,Saga Cosmetics,1999-01-01T00:00:00Z
Q50358335,Q50358335,2005-01-01T00:00:00Z
Q89207106,Juston Records,2006-01-01T00:00:00Z
Q57777010,Eptimum,2007-01-01T00:00:00Z
Q1450805,Française des jeux,1976-01-01T00:00:00Z
Q16677456,Somogy éditions d'Art,1937-06-15T00:00:00Z
Q3490284,Q3490284,2008-01-01T00:00:00Z
Q3349602,OPT,1985-03-08T00:00:00Z
Q3059202,Etam,1916-01-01T00:00:00Z
Q2823766,Q2823766,
Q57955687,Orexad,1981-02-06T00:00:00Z
Q32855,Pas-de-Calais Independent,1849-01-01T00:00:00Z
Q105176791,Q105176791,1995-01-01T00:00:00Z
Q20830821,Paysan Breton,1945-06-23T00:00:00Z
Q56856930,Rouillac,1983-01-01T00:00:00Z
Q30262453,Abilian,2000-01-01T00:00:00Z
Q98843955,Gypse,2019-07-06T00:00:00Z
Q28484549,Sendinblue,2012-01-01T00:00:00Z
